subdistrict_name,state_name,fiber_length_km
Tuljapur,MAHARASHTRA,12.0296
Lohara,MAHARASHTRA,0.0
Umarga,MAHARASHTRA,0.0
Karmala,MAHARASHTRA,340.0706
Madha,MAHARASHTRA,295.7569
Barshi,MAHARASHTRA,286.585
Solapur North,MAHARASHTRA,362.0215
Mohol,MAHARASHTRA,358.7722
Pandharpur,MAHARASHTRA,415.5573
Malshiras,MAHARASHTRA,175.9138
Sangole,MAHARASHTRA,406.0749
Indi,KARNATAKA,20.7995
Solapur South,MAHARASHTRA,400.4428
Akkalkot,MAHARASHTRA,198.6393
Mahabaleshwar,MAHARASHTRA,61.0676
Wai,MAHARASHTRA,219.541
Khandala,MAHARASHTRA,269.0249
Phaltan,MAHARASHTRA,284.2073
Man,MAHARASHTRA,437.712
Khatav,MAHARASHTRA,462.9201
Koregaon,MAHARASHTRA,241.7076
Satara,MAHARASHTRA,455.0746
Jaoli,MAHARASHTRA,183.6739
Patan,MAHARASHTRA,157.4088
Karad,MAHARASHTRA,341.6515
Mandangad,MAHARASHTRA,176.5891
Dapoli,MAHARASHTRA,398.0683
Khed,MAHARASHTRA,419.6727
Chiplun,MAHARASHTRA,480.3157
Guhagar,MAHARASHTRA,71.8851
Ratnagiri,MAHARASHTRA,341.4399
Sangameshwar,MAHARASHTRA,262.9646
Lanja,MAHARASHTRA,82.5579
Rajapur,MAHARASHTRA,323.8475
Devgad,MAHARASHTRA,0.0
Vaibhavvadi,MAHARASHTRA,0.0
Kankavli,MAHARASHTRA,8.0752
Malwan,MAHARASHTRA,0.0
Vengurla,MAHARASHTRA,0.0
Kudal,MAHARASHTRA,0.0
Sawantwadi,MAHARASHTRA,0.0
Dodamarg,MAHARASHTRA,0.0
Shahuwadi,MAHARASHTRA,0.0
Panhala,MAHARASHTRA,0.0
Hatkanangle,MAHARASHTRA,0.0
Shirol,MAHARASHTRA,0.0
Karvir,MAHARASHTRA,0.0
Bavda,MAHARASHTRA,0.0
Radhanagari,MAHARASHTRA,0.0
Kagal,MAHARASHTRA,0.0
Bhudargad,MAHARASHTRA,0.0
Ajra,MAHARASHTRA,0.0
Gadhinglaj,MAHARASHTRA,0.0
Chandgad,MAHARASHTRA,0.0
Shirala,MAHARASHTRA,15.2169
Walwa,MAHARASHTRA,0.0
Palus,MAHARASHTRA,0.0
Kadegaon,MAHARASHTRA,2.4101
Khanapur,MAHARASHTRA,0.0
Atpadi,MAHARASHTRA,25.161
Tasgaon,MAHARASHTRA,0.0
Miraj,MAHARASHTRA,0.0
Kavathemahankal,MAHARASHTRA,0.0
Jat,MAHARASHTRA,5.6039
Talasari,MAHARASHTRA,17.0061
Dahanu,MAHARASHTRA,57.9438
Vikramgad,MAHARASHTRA,5.3216
Jawhar,MAHARASHTRA,4.3166
Mokhada,MAHARASHTRA,9.4625
Vada,MAHARASHTRA,20.4193
Palghar,MAHARASHTRA,198.7192
Vasai,MAHARASHTRA,51.9682
Mangalvedhe,MAHARASHTRA,384.4794
Mumbai Suburban,MAHARASHTRA,0.0
Mumbai Suburban,MAHARASHTRA,0.0092
Mao-Maram,MANIPUR,22.3527
Paomata,MANIPUR,0.0
Purul,MANIPUR,0.0
Tamenglong West,MANIPUR,2.3355
Tamenglong North,MANIPUR,1.9936
Tamenglong,MANIPUR,0.0
Churachandpur North,MANIPUR,0.0
Churachandpur,MANIPUR,10.0253
Singngat,MANIPUR,0.0
Nambol,MANIPUR,30.3929
Bishnupur,MANIPUR,61.931
Moirang,MANIPUR,39.7177
Lilong,MANIPUR,20.4577
Thoubal,MANIPUR,84.4159
Lamshang,MANIPUR,82.384
Lamphelpat,MANIPUR,28.3905
Wangoi,MANIPUR,75.0761
Sawombung,MANIPUR,80.3698
Keirao Bitra,MANIPUR,68.3439
Ukhrul North,MANIPUR,185.7676
Ukhurl Central,MANIPUR,377.5713
Chandel,MANIPUR,5.7324
Chakpikarong,MANIPUR,0.0
Jiribam,MANIPUR,7.3895
Sadar Hills West,MANIPUR,0.0
Saitu-Gamphazol,MANIPUR,0.0
Sadar Hills East,MANIPUR,73.7788
Machi,MANIPUR,3.8767
Tengnoupal,MANIPUR,0.0
Kamjong-Chassad,MANIPUR,155.1755
Phungyar-Phaisat,MANIPUR,81.6485
Ukhrul South,MANIPUR,78.3443
Nungba,MANIPUR,0.0
Tipaimukh,MANIPUR,0.0
Thanlon,MANIPUR,0.0
Lamshang,MANIPUR,91.7778
Kakching,MANIPUR,107.0503
Selsella,MEGHALAYA,6.8239
Dadenggiri,MEGHALAYA,0.0
Tikrikilla,MEGHALAYA,0.0
Rongram,MEGHALAYA,0.0
Gambegre,MEGHALAYA,0.0
Dambo Rongjeng,MEGHALAYA,0.0
Songsak,MEGHALAYA,0.0
Samanda,MEGHALAYA,0.0
Chokpot,MEGHALAYA,0.0
Gasuapara,MEGHALAYA,0.0
Baghmara,MEGHALAYA,0.0
Rongara,MEGHALAYA,0.0
Mawshynrut,MEGHALAYA,0.0
Nongstoin,MEGHALAYA,26.8513
Mawthadraishan,MEGHALAYA,18.918
Mairang,MEGHALAYA,17.6738
Umling,MEGHALAYA,0.0
Jirang,MEGHALAYA,0.0
Umsning,MEGHALAYA,0.0
Mawphlang,MEGHALAYA,120.6179
Mylliem,MEGHALAYA,37.137
Mawryngkneng,MEGHALAYA,0.0
Mawkynrew,MEGHALAYA,4.7726
Khatarshnong Laitkroh,MEGHALAYA,82.6411
Mawsynram,MEGHALAYA,23.7208
Shella Bholaganj,MEGHALAYA,5.8538
Pynursla,MEGHALAYA,6.485
Thadlaskein,MEGHALAYA,0.0
Laskein,MEGHALAYA,0.0
Amlarem,MEGHALAYA,0.0
Betasing,MEGHALAYA,3.8225
Zikzak,MEGHALAYA,0.0
Dalu,MEGHALAYA,0.0
Resubelpara,MEGHALAYA,0.0
Kharkutta,MEGHALAYA,0.0
Ranikor,MEGHALAYA,0.0
Mawkyrwat,MEGHALAYA,0.0
Khliehriat,MEGHALAYA,0.0
Saipung,MEGHALAYA,0.0
Dalu,MEGHALAYA,0.0
Zawlnuam,MIZORAM,222.3714
West Phaileng,MIZORAM,127.8419
Reiek,MIZORAM,187.8333
'N' Thingdawl,MIZORAM,15.8727
Bilkhawthlir,MIZORAM,23.5973
Tlangnuam (Part),MIZORAM,55.6724
Darlawn,MIZORAM,60.1762
Phullen,MIZORAM,4.9077
Aibawk,MIZORAM,42.8234
Thingsulthliah (Part),MIZORAM,39.0701
Ngopa,MIZORAM,73.9693
Khawzawl,MIZORAM,191.8611
Champhai,MIZORAM,116.5575
Khawbung,MIZORAM,98.9831
East Lungdar (Part),MIZORAM,60.4568
Serchhip,MIZORAM,95.8854
West Bunghmun,MIZORAM,104.5422
Lungsen,MIZORAM,122.2738
Lunglei,MIZORAM,257.1393
Hnahthial,MIZORAM,119.9275
Chawngte,MIZORAM,73.841
Lawngtlai,MIZORAM,178.3319
S' Bungtlang,MIZORAM,38.4097
Sangau,MIZORAM,68.9285
Tuipang,MIZORAM,104.9991
Saiha,MIZORAM,108.0387
East Lungdar (Part),MIZORAM,9.4333
Naginimora,NAGALAND,37.9749
Tizit,NAGALAND,44.2881
Hunta,NAGALAND,15.4237
Shangnyu,NAGALAND,33.4047
Mon Sadar,NAGALAND,170.4024
Wakching,NAGALAND,42.9645
Aboi,NAGALAND,44.5258
Longshen,NAGALAND,36.0523
Phomching,NAGALAND,23.6795
Chen,NAGALAND,9.148
Angjangyang,NAGALAND,47.4155
Mopong,NAGALAND,20.4245
Tobu,NAGALAND,11.9173
Monyakshu,NAGALAND,6.1872
Longchem,NAGALAND,35.7793
Alongkima,NAGALAND,60.9254
Tuli,NAGALAND,24.8654
Changtongya,NAGALAND,56.0444
Chuchuyimlang,NAGALAND,57.0247
Kubolong,NAGALAND,48.552
Mangkolemba,NAGALAND,54.3265
Ongpangkong,NAGALAND,147.1912
V.K.,NAGALAND,0.0
Akuluto,NAGALAND,5.8829
Suruhuto,NAGALAND,6.3833
Asuto,NAGALAND,0.0
Aghunato,NAGALAND,0.0
Zunheboto Sadar,NAGALAND,0.0
Atoizu,NAGALAND,0.0
Akuhaito,NAGALAND,0.0
Ghathashi,NAGALAND,0.0
Satakha,NAGALAND,0.0
Saptiqa,NAGALAND,0.0
Satoi,NAGALAND,0.0
Changpang,NAGALAND,0.0
Aitepyong,NAGALAND,0.0
Bhandari,NAGALAND,0.0
Baghty,NAGALAND,0.0
Sungro,NAGALAND,0.0
Sanis,NAGALAND,0.0
Lotsu,NAGALAND,0.0
Ralan,NAGALAND,0.0
Wozhuro,NAGALAND,0.0
Wokha Sadar,NAGALAND,0.0
Englan,NAGALAND,0.0
Chukitong,NAGALAND,0.0
Niuland,NAGALAND,0.0
Kuhoboto,NAGALAND,0.0
Nihokhu,NAGALAND,0.0
Dimapur Sadar,NAGALAND,0.0
Chumukedima,NAGALAND,8.8831
Dhansiripar,NAGALAND,24.8855
Medziphema,NAGALAND,19.9681
Sekruzu,NAGALAND,0.0
Phek Sadar,NAGALAND,0.0
Khuza,NAGALAND,0.0
Meluri,NAGALAND,1.1694
Phor,NAGALAND,0.0
Phokhungri,NAGALAND,0.0
Chetheba,NAGALAND,0.0
Sakraba,NAGALAND,0.0
Pfutsero,NAGALAND,0.0
Zuketsa,NAGALAND,0.0
Khezhakeno,NAGALAND,0.0
Chizami,NAGALAND,0.0
Razieba,NAGALAND,0.0
Noksen,NAGALAND,1.8315
Chare,NAGALAND,9.6242
Longkhim,NAGALAND,0.106
Tuensang Sadar,NAGALAND,0.0
Ngoungchung,NAGALAND,0.0
Sangsangnyu,NAGALAND,0.0
Sotokur,NAGALAND,0.0
Noklak,NAGALAND,0.0
Chingmei,NAGALAND,0.0
Nokhu,NAGALAND,0.0
Panso,NAGALAND,0.0
Shamator,NAGALAND,0.0
Tsurungto,NAGALAND,0.0
Chessore,NAGALAND,0.0
Mangko,NAGALAND,0.0
Thonoknyu,NAGALAND,0.0
Tamlu,NAGALAND,11.8114
Namsang,NAGALAND,22.7406
Yongnyah,NAGALAND,22.313
Longleng,NAGALAND,36.2106
Sakshi,NAGALAND,24.2312
Seyochung,NAGALAND,0.0
Amahator,NAGALAND,0.0
Kiphire Sadar,NAGALAND,0.0
Kiusam,NAGALAND,0.0
Sitimi,NAGALAND,0.0
Longmatra,NAGALAND,0.0
Pungro,NAGALAND,0.0
Khongsa,NAGALAND,0.0
Tseminyu,NAGALAND,0.0
Tsogin,NAGALAND,0.0
Chiephobozou,NAGALAND,0.0
Botsa,NAGALAND,0.0
Kezocha,NAGALAND,0.0
Jakhama,NAGALAND,0.0
Kohima Sadar,NAGALAND,0.0
Sechu-Zubza,NAGALAND,0.0
Pedi (Ngwalwa),NAGALAND,41.5684
Jalukie,NAGALAND,30.0314
Athibung,NAGALAND,41.3705
Kebai Khelma,NAGALAND,12.732
Nsong,NAGALAND,40.209
Tening,NAGALAND,85.2392
Peren,NAGALAND,90.3345
Chozuba,NAGALAND,0.0
Chozuba,NAGALAND,0.0
Paikamal,ODISHA,126.1869
Jharbandha,ODISHA,144.8123
Padmapur,ODISHA,70.6246
BurdenP.S.,ODISHA,35.054
Gaisilet,ODISHA,85.5137
Melchhamunda,ODISHA,78.5241
Sohela,ODISHA,138.655
Bijepur,ODISHA,153.39
Barapali,ODISHA,132.1099
Bheden,ODISHA,83.4881
Bargarh,ODISHA,132.455
Bargarh Sadar,ODISHA,190.2605
Bhatli,ODISHA,101.1849
Ambabhona,ODISHA,95.9257
Attabira,ODISHA,85.2862
Rengali,ODISHA,73.86
Lakhanpur,ODISHA,28.5943
Belpahar,ODISHA,21.5393
Banaharapali,ODISHA,30.6041
Orient,ODISHA,22.0406
Brajarajnagar,ODISHA,19.2733
Jharsuguda,ODISHA,88.0666
Badmal,ODISHA,27.6169
Laikera,ODISHA,66.8154
Kolabira,ODISHA,18.881
Govindpur,ODISHA,0.0
Mahulpalli,ODISHA,0.0
Kochinda,ODISHA,0.0
Katarbaga,ODISHA,19.3433
Thelkoloi,ODISHA,4.4324
Rengali,ODISHA,0.0
Sasan,ODISHA,6.4609
Hirakud,ODISHA,0.0
Burla,ODISHA,1.728
Dhanupali,ODISHA,0.0
Ainthapali,ODISHA,0.0
Sadar,ODISHA,0.0
Jamankira,ODISHA,0.0
Kisinda,ODISHA,0.0
Jujomura,ODISHA,0.0
Dhama,ODISHA,0.0
Charamal,ODISHA,0.0
Rairakhol,ODISHA,0.0
Naktideul,ODISHA,11.4357
Sambalpur (M),ODISHA,0.0
Debagarh,ODISHA,160.7969
Barkot,ODISHA,106.1147
Kundheigola,ODISHA,103.3158
Reamal,ODISHA,108.0096
Hemgir,ODISHA,148.1082
Lephripara,ODISHA,123.6453
Bhasma,ODISHA,48.1635
Dharuadihi,ODISHA,22.2843
Sundargarh Town,ODISHA,67.6512
Sundargarh,ODISHA,136.2886
Kinjirkela,ODISHA,66.6662
Talasara,ODISHA,65.8819
Baragaon,ODISHA,129.0236
Kutra,ODISHA,63.4054
Rajagangapur,ODISHA,179.2215
Raiboga,ODISHA,32.2875
Biramitrapur,ODISHA,90.3166
Hatibari,ODISHA,43.3927
Bisra,ODISHA,69.9671
Bondamunda,ODISHA,5.9103
Brahmani Tarang,ODISHA,71.2878
Raghunathapali,ODISHA,2.8055
Tangarapali,ODISHA,1.6019
Lathikata,ODISHA,24.6205
Chandiposh,ODISHA,69.3655
Kamarposh Balang,ODISHA,39.1478
Koida,ODISHA,35.7153
Lahunipara,ODISHA,121.2697
Gurundia,ODISHA,101.5673
Tikaetpali,ODISHA,15.8313
Banei,ODISHA,54.3744
Mahulapada,ODISHA,18.6666
Raurkela (M),ODISHA,29.5466
Raurkela (ITS)P.S.,ODISHA,7.5669
Barbil,ODISHA,43.5916
Bolani,ODISHA,16.4906
Rugudi,ODISHA,8.7546
Joda,ODISHA,46.4062
Bamebari,ODISHA,79.977
Champua,ODISHA,109.0063
Jhumpura,ODISHA,109.8707
Baria,ODISHA,97.3073
Turumunga,ODISHA,89.3317
Patana,ODISHA,151.9955
Kendujhar Sadar,ODISHA,434.04
Kendujhar Town,ODISHA,165.1911
Nayakote,ODISHA,46.5539
Kanjipani,ODISHA,74.298
Telkoi,ODISHA,145.9944
Pandapara,ODISHA,75.7888
Ghatgaon,ODISHA,169.6565
Harichandanpur,ODISHA,124.2657
Daitari,ODISHA,172.8593
Ghasipura,ODISHA,109.333
Anandapur,ODISHA,98.8155
Soso,ODISHA,52.7156
Nandipada,ODISHA,48.5323
Sainkul,ODISHA,72.4448
Tiring,ODISHA,83.5448
Bahalda,ODISHA,55.1158
Jamda,ODISHA,55.8814
Rairangpur Town,ODISHA,33.4406
Gorumahisani,ODISHA,42.7325
Jharpokharia,ODISHA,53.4727
Bisoi,ODISHA,86.6134
Rairangpur,ODISHA,93.4506
Badampahar,ODISHA,110.1781
Jashipur,ODISHA,181.7722
Raruan,ODISHA,76.965
Ghagarbeda,ODISHA,8.8754
Karanjia,ODISHA,117.3597
Thakurmunda,ODISHA,127.0599
Baripada Sadar,ODISHA,268.2256
Baripada Town,ODISHA,14.4551
Koliana,ODISHA,168.9448
Bangiriposi,ODISHA,410.5073
Chandua,ODISHA,84.1109
Suliapada,ODISHA,94.289
Muruda,ODISHA,50.5596
Rasagobindapur,ODISHA,48.2323
Baisinga,ODISHA,71.6221
Betanati,ODISHA,81.2239
Barsahi,ODISHA,207.0138
Khunta,ODISHA,223.4627
Udala,ODISHA,241.7148
Kaptipada,ODISHA,64.7947
Sharata,ODISHA,92.7328
Mahuldiha,ODISHA,85.2701
Baripada (M),ODISHA,5.9009
Raibania,ODISHA,36.6825
Jaleswar,ODISHA,78.2691
Bhograi,ODISHA,47.0628
Kamarda,ODISHA,51.8361
Baliapal,ODISHA,86.892
Singla,ODISHA,120.864
Basta,ODISHA,187.6755
Rupsa,ODISHA,15.8095
Baleshwar Sadar,ODISHA,242.2807
Sahadevkhunta,ODISHA,13.4271
Chandipur,ODISHA,9.5877
Balaramgadi Marine,ODISHA,3.1533
Bampada,ODISHA,47.4064
Remuna,ODISHA,95.2433
Nilagiri,ODISHA,154.8396
Berhampur,ODISHA,52.2751
Oupada,ODISHA,41.184
Khaira,ODISHA,88.5972
Soro,ODISHA,338.378
Similia,ODISHA,171.6659
Baleshwar (M),ODISHA,119.4237
Agarpada,ODISHA,27.4984
Bant,ODISHA,24.6217
Bhandari Pokhari,ODISHA,82.8678
Dhamanagar,ODISHA,36.9955
Bhadrak Rural,ODISHA,246.2983
Basudebpur,ODISHA,106.6809
Naikanidihi,ODISHA,90.5866
Tihidi,ODISHA,190.7435
Dhusuri,ODISHA,75.7429
Chandabali,ODISHA,61.758
Bansada,ODISHA,76.309
Dhamara Marine,ODISHA,3.7487
Rajkanika,ODISHA,79.5235
Rajnagar,ODISHA,150.273
Jamboo Marine,ODISHA,16.9485
Aali,ODISHA,122.5718
Pattamundai,ODISHA,149.5563
Kendrapara,ODISHA,22.3346
Kendrapara Sadar,ODISHA,136.9927
Nikirai,ODISHA,28.4025
Derabish,ODISHA,23.9405
Patkura,ODISHA,113.591
Marsaghai,ODISHA,60.2783
Mahakalapada,ODISHA,64.5076
Paradip,ODISHA,0.0
Paradeep Lock,ODISHA,7.3956
Kujang,ODISHA,73.3096
Abhyachandpur,ODISHA,5.4526
Ersama,ODISHA,63.1967
Tirtol,ODISHA,209.9056
Jagatsinghapur,ODISHA,263.153
Biridi,ODISHA,70.7605
Naugaon,ODISHA,37.5133
Balikuda,ODISHA,141.6151
Narasinghpur,ODISHA,47.359
Kanpur,ODISHA,61.1971
Badamba,ODISHA,104.143
Baidyeswar,ODISHA,41.1668
Banki,ODISHA,194.9262
Tigiria,ODISHA,38.14
Athagad,ODISHA,93.703
Barang,ODISHA,70.4776
Gurudijhatia,ODISHA,17.6593
Khuntuni,ODISHA,40.2597
Choudwar,ODISHA,75.0409
Tangi,ODISHA,69.6138
Mahanga,ODISHA,96.6021
Salepur,ODISHA,60.5253
Nischintakoili,ODISHA,20.2611
Nemalo,ODISHA,47.6441
Kishannagar,ODISHA,70.6977
Jagatpur,ODISHA,56.8003
Cuttack Sadar,ODISHA,111.7736
Kandarpur,ODISHA,32.0029
C.R.R.I.,ODISHA,1.6083
Gobindpur,ODISHA,40.1318
Olatapur,ODISHA,5.8374
Niali,ODISHA,54.5568
Cuttack (M.Corp.) P.S,ODISHA,327.9738
Sukinda,ODISHA,60.1678
Tomka,ODISHA,90.3348
Kaliapani,ODISHA,34.4371
Kalinganagar,ODISHA,59.0192
Jakhapura,ODISHA,8.7081
Jajapur Road,ODISHA,51.9803
Korai,ODISHA,72.8244
Panikoili,ODISHA,80.3352
Jajapur,ODISHA,121.8469
Jajpur Sadar,ODISHA,150.101
Dharmasala,ODISHA,159.1492
Jenapur,ODISHA,96.9397
Kuakhia,ODISHA,109.1077
Badachana,ODISHA,97.8989
Balichandrapur,ODISHA,62.6945
Binjharpur,ODISHA,138.2388
Bari - Ramachandrapur,ODISHA,102.1573
Mangalpur,ODISHA,70.6096
Parajang,ODISHA,156.1166
Kamakshyanagar,ODISHA,135.3257
Kankadahad,ODISHA,90.0002
Bhuban,ODISHA,47.3639
Gandia,ODISHA,148.4751
Nihalprasad,ODISHA,51.5471
Tumusingha,ODISHA,112.9267
Motunga,ODISHA,92.1515
Bhusan Steel Limited,ODISHA,13.968
Balimi,ODISHA,48.1264
Hindol,ODISHA,36.8759
Rasol,ODISHA,118.1974
Dhenkanal Sadar,ODISHA,414.5605
Bhusan Steel Limited,ODISHA,0.0
Palalahada,ODISHA,65.6189
Khamar,ODISHA,87.3589
Rengali Damsite,ODISHA,19.717
Kaniha,ODISHA,97.0197
N.T.P.C.,ODISHA,9.0242
Samal Barrage,ODISHA,39.0885
Talcher Sadar,ODISHA,72.5997
Colliery,ODISHA,41.1856
Bikrampur,ODISHA,11.9414
NALCO,ODISHA,22.027
Banarpal,ODISHA,38.3999
Anugul,ODISHA,121.1997
Jarapada,ODISHA,110.313
Industrial,ODISHA,72.7641
Chhendipada,ODISHA,127.9981
Handapa,ODISHA,34.5733
Kishorenagar,ODISHA,41.7077
Athmallik,ODISHA,43.6442
Kiakata,ODISHA,11.4157
Thakurgarh,ODISHA,59.4485
Purunakot,ODISHA,59.2862
Bantala,ODISHA,71.6448
Gania,ODISHA,36.3554
Dasapalla,ODISHA,73.0694
Banigochha,ODISHA,32.5399
Nuagaon,ODISHA,114.27
Khandapada,ODISHA,91.4076
Fategarh,ODISHA,63.6864
Nayagarh,ODISHA,117.5856
Itamati,ODISHA,71.244
Nayagarh Sadar,ODISHA,91.9321
Odagaon,ODISHA,82.4345
Sarankul,ODISHA,108.2713
Ranapur,ODISHA,204.6731
Bolagad,ODISHA,62.1285
Begunia,ODISHA,162.3114
Khordha,ODISHA,176.7849
Khordha Sadar,ODISHA,113.5781
Chandaka,ODISHA,117.4353
Nandankanan,ODISHA,14.9985
Saheednagar,ODISHA,10.6252
Mancheswar,ODISHA,5.8796
Balianta,ODISHA,71.42
Balipatna,ODISHA,19.2214
LINGARAJ,ODISHA,1.3628
Airfield (Kapila Prasad),ODISHA,15.1069
Uttara P.S,ODISHA,7.6418
Khandagiri,ODISHA,19.7643
Tamando,ODISHA,28.5547
Jatani,ODISHA,178.3753
Jankia,ODISHA,86.8572
Nirakarpur,ODISHA,46.7941
Tangi,ODISHA,74.9586
Balugaon,ODISHA,44.0618
Banapur,ODISHA,68.6896
Bhubaneswar (M.Corp.),ODISHA,82.8158
Delanga,ODISHA,45.6707
Pipili,ODISHA,72.3528
Nimapada,ODISHA,78.9601
Kakatpur,ODISHA,44.218
Astaranga,ODISHA,22.184
Konark,ODISHA,8.9792
Gop,ODISHA,97.4525
Ramachandi,ODISHA,1.011
Satyabadi,ODISHA,257.5238
Chandanpur,ODISHA,107.4367
Sadar,ODISHA,202.4646
Brahmagiri,ODISHA,150.0995
Gadisagada,ODISHA,45.6602
Krushna Prasad,ODISHA,82.0044
Puri (M),ODISHA,64.5214
TARASINGI,ODISHA,92.4711
BUGUDA,ODISHA,204.7446
JAGANNATH PRASAD,ODISHA,77.2172
BHANJANAGAR,ODISHA,145.2545
GANGAPUR,ODISHA,129.1464
SURADA,ODISHA,88.1214
BADAGADA,ODISHA,156.1057
ASIKA,ODISHA,236.3795
DHARAKOTE,ODISHA,41.9644
KABISURYANAGAR,ODISHA,353.246
POLASARA,ODISHA,442.4009
KODALA,ODISHA,120.5337
KHALIKOTE,ODISHA,97.2474
RAMBHA,ODISHA,144.7544
CHHATRAPUR,ODISHA,211.3786
GANJAM,ODISHA,139.1301
CHAMAKHANDI,ODISHA,141.8052
ARJYAPALLI MARINE,ODISHA,3.3064
PURUSOTTAMPUR,ODISHA,319.8359
HINJILI,ODISHA,148.2618
PATAPUR,ODISHA,105.0491
SERAGAD,ODISHA,59.4259
BRAHMAPUR SADAR,ODISHA,150.5269
GOPALPUR,ODISHA,72.5274
GOLANTHARA,ODISHA,91.8325
DIGAPAHANDI,ODISHA,178.6702
NUAGAON,ODISHA,120.3463
JARADA,ODISHA,120.6098
Brahmapur (M.Corp.),ODISHA,49.0425
Ramagiri,ODISHA,0.0673
Adva,ODISHA,104.1275
Mohana,ODISHA,123.433
R.Udaygiri,ODISHA,238.0164
Serango,ODISHA,143.4173
Kashinagara,ODISHA,52.9046
Parlakhemundi,ODISHA,55.2225
Gurandi,ODISHA,67.9234
Rayagada,ODISHA,123.2531
Garabandha,ODISHA,89.5853
Ramagiri,ODISHA,61.3289
Gochhapada,ODISHA,127.0235
Phulabani,ODISHA,79.9529
Phulabani Town,ODISHA,7.6488
Khajuripada,ODISHA,66.3078
G.Udayagiri,ODISHA,65.3343
Tikabali,ODISHA,76.3486
Chakapada,ODISHA,14.4112
Sarangagarh,ODISHA,90.678
Phiringia,ODISHA,130.6056
Baliguda,ODISHA,183.9108
Nuagaon,ODISHA,115.6262
Tumudibandha,ODISHA,39.1599
Belaghar,ODISHA,11.7347
Kotagarh,ODISHA,98.094
Brahmanigaon,ODISHA,36.5964
Daringbadi,ODISHA,129.7928
Raikia,ODISHA,106.489
Kantamal,ODISHA,72.6058
Manamunda,ODISHA,176.2539
Baunsuni,ODISHA,37.7817
Baudh Sadar,ODISHA,159.6859
Puruna Katak,ODISHA,74.0906
Harbhanga,ODISHA,38.9327
Dunguripali,ODISHA,103.0667
Rampur,ODISHA,32.5341
Binika,ODISHA,136.2098
Ulunda,ODISHA,97.0793
Biramaharajpur,ODISHA,127.7777
Subalaya,ODISHA,30.9734
Sonapur,ODISHA,72.1972
Tarbha,ODISHA,96.6267
Loisinga,ODISHA,176.8008
Balangir,ODISHA,609.7812
Tushura,ODISHA,315.3514
Patnagarh,ODISHA,257.1399
Khaprakhol,ODISHA,119.0954
Turekela,ODISHA,66.0383
Belpara,ODISHA,109.2215
Saintala,ODISHA,233.7369
Kantabanji,ODISHA,43.2072
Bangomunda,ODISHA,62.6797
Sindhekela,ODISHA,54.9549
Titlagarh,ODISHA,176.1958
JONK,ODISHA,28.8513
NUAPADA,ODISHA,0.0
KOMNA,ODISHA,0.0
KHARIAR,ODISHA,0.0
BODEN,ODISHA,0.0
SINAPALI,ODISHA,0.0
Kesinga,ODISHA,170.547
Madanpur Rampur,ODISHA,147.8619
Narala,ODISHA,118.9608
Lanjigarh,ODISHA,54.0446
Biswanathpur,ODISHA,42.8516
Sadar,ODISHA,295.155
Kegaon,ODISHA,120.224
Junagarh,ODISHA,181.6753
Golamunda,ODISHA,93.5071
Dharamgarh,ODISHA,106.3569
Kokasara,ODISHA,155.4983
Jayapatna,ODISHA,211.9663
Thuamul Rampur,ODISHA,117.247
Ambadala,ODISHA,77.8855
Muniguda,ODISHA,48.8447
Chandrapur,ODISHA,57.9609
Bishamakatak,ODISHA,137.9577
Kalyanasingpur,ODISHA,73.6863
Kashipur,ODISHA,128.8532
Andirakanch,ODISHA,27.5746
Tikiri,ODISHA,40.837
Doraguda,ODISHA,16.9153
Rayagada,ODISHA,410.5098
Seskhal,ODISHA,124.7653
Gunupur,ODISHA,223.6854
Gudari,ODISHA,136.0386
Padmapur,ODISHA,63.01
Puttasing,ODISHA,36.1759
Raighar,ODISHA,71.9288
Kundei,ODISHA,19.6087
Umarkote,ODISHA,133.1893
Chandahandi,ODISHA,72.211
Jharigan,ODISHA,104.2575
Dabugan,ODISHA,237.5914
Paparahandi,ODISHA,105.0116
Kodinga,ODISHA,66.5256
Kosagumuda,ODISHA,104.7214
Nabarangapur P.S,ODISHA,204.9356
Tentulikhunti,ODISHA,96.5274
Khatiguda,ODISHA,48.1782
Kotpad,ODISHA,154.1529
Boriguma,ODISHA,112.6024
Bhairabsingipur,ODISHA,105.468
Dasamantapur,ODISHA,105.9062
Lakshmipur,ODISHA,38.6514
Narayanpatana,ODISHA,78.1341
Bandhugaon,ODISHA,62.1731
Kakiriguma,ODISHA,38.7736
Koraput,ODISHA,267.2238
Koraput Town,ODISHA,163.902
Jeypore,ODISHA,162.5616
Kundura,ODISHA,75.4523
Boipariguda,ODISHA,180.4475
Machh kund,ODISHA,47.3074
Padua,ODISHA,73.8951
Nandapur,ODISHA,126.4492
Similiguda,ODISHA,43.0094
Sunabeda,ODISHA,31.831
Damonjodi,ODISHA,14.1578
Pottangi,ODISHA,135.6373
Kotiya,ODISHA,4.5992
Malkangiri,ODISHA,320.5375
Mathili,ODISHA,104.1526
Mudulipada,ODISHA,43.8823
Chitrakonda,ODISHA,23.9127
Paparmetla,ODISHA,0.0
Jodamba,ODISHA,0.0
Orkel,ODISHA,93.1959
Kalimela,ODISHA,94.5386
Podia,ODISHA,49.6242
M.V. 79,ODISHA,55.6227
Motu,ODISHA,0.0
Yanam Taluk,PUDUCHERRY,0.0
Puducherry Taluk,PUDUCHERRY,28.8555
